method,rank,query_artist,query_song,query_genre,match_artist,match_song,match_genre,score,hit
raw dot product,1,Kenny Rogers,Endless love,country,Lauryn Hill,Interlude 5,r&b/soul,4698.0,False
raw dot product,2,Kenny Rogers,Endless love,country,Twista,I'm A Winner (Amended Album Version),hip hop,3862.0,False
raw dot product,1,Blake Shelton,Love Gets In The Way (Album Version),country,Lauryn Hill,Interlude 5,r&b/soul,3847.0,False
raw dot product,2,Blake Shelton,Love Gets In The Way (Album Version),country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3846.0,False
raw dot product,1,George Strait,I'd Like To Have That One Back,country,Lauryn Hill,Interlude 5,r&b/soul,3479.0,False
raw dot product,2,George Strait,I'd Like To Have That One Back,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3393.0,False
raw dot product,1,George Strait,Marina Del Rey,country,Lauryn Hill,Interlude 5,r&b/soul,2010.0,False
raw dot product,2,George Strait,Marina Del Rey,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1690.0,False
raw dot product,1,George Strait,Milk Cow Blues,country,Lauryn Hill,Interlude 5,r&b/soul,4422.0,False
raw dot product,2,George Strait,Milk Cow Blues,country,Twista,I'm A Winner (Amended Album Version),hip hop,3751.0,False
raw dot product,1,Josh Turner,Another Try,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2793.0,False
raw dot product,2,Josh Turner,Another Try,country,Eminem,8 Mile,hip hop,2726.0,False
raw dot product,1,Josh Turner,As Fast As I Could,country,Lauryn Hill,Interlude 5,r&b/soul,4904.0,False
raw dot product,2,Josh Turner,As Fast As I Could,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4482.0,False
raw dot product,1,Daft Punk,One More Time / Aerodynamic,electronic,Lauryn Hill,Interlude 5,r&b/soul,886.0,False
raw dot product,2,Daft Punk,One More Time / Aerodynamic,electronic,Danity Kane,Hold Me Down (Album Version),r&b/soul,685.0,False
raw dot product,1,Daft Punk,One More Time (Romanthony's Unplugged),electronic,Lauryn Hill,Interlude 5,r&b/soul,3417.0,False
raw dot product,2,Daft Punk,One More Time (Romanthony's Unplugged),electronic,Twista,I'm A Winner (Amended Album Version),hip hop,2264.0,False
raw dot product,1,Daft Punk,Touch It / Technologic,electronic,Vanilla Ice,Ice Is Workin' It,hip hop,17762.0,False
raw dot product,2,Daft Punk,Touch It / Technologic,electronic,Charley Patton,Shake It And Break It,blues,12393.0,False
raw dot product,1,Ke$ha,Boots &  Boys,electronic,Lauryn Hill,Interlude 5,r&b/soul,7159.0,False
raw dot product,2,Ke$ha,Boots &  Boys,electronic,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,5610.0,False
raw dot product,1,Ke$ha,Animal,electronic,Lauryn Hill,Interlude 5,r&b/soul,2855.0,False
raw dot product,2,Ke$ha,Animal,electronic,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2445.0,False
raw dot product,1,Katy Perry,Hot N Cold (Innerpartysystem Main),electronic,Lauryn Hill,Interlude 5,r&b/soul,12488.0,False
raw dot product,2,Katy Perry,Hot N Cold (Innerpartysystem Main),electronic,Twista,I'm A Winner (Amended Album Version),hip hop,10641.0,False
raw dot product,1,Owl City,Captains and Cruise Ships,electronic,Lauryn Hill,Interlude 5,r&b/soul,4515.0,False
raw dot product,2,Owl City,Captains and Cruise Ships,electronic,Twista,I'm A Winner (Amended Album Version),hip hop,3927.0,False
raw dot product,1,Owl City,Designer Skyline,electronic,Lauryn Hill,Interlude 5,r&b/soul,1541.0,False
raw dot product,2,Owl City,Designer Skyline,electronic,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1175.0,False
raw dot product,1,Owl City,Early Birdie,electronic,Lauryn Hill,Interlude 5,r&b/soul,1648.0,False
raw dot product,2,Owl City,Early Birdie,electronic,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1532.0,False
raw dot product,1,Owl City,Meteor Shower,electronic,Lauryn Hill,Interlude 5,r&b/soul,1163.0,False
raw dot product,2,Owl City,Meteor Shower,electronic,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1160.0,False
raw dot product,1,Owl City,This Is The Future,electronic,Lauryn Hill,Interlude 5,r&b/soul,1856.0,False
raw dot product,2,Owl City,This Is The Future,electronic,Eminem,My Darling,hip hop,1367.0,False
raw dot product,1,30 Seconds To Mars,Kings and Queens (Innerpartysystem Remix Main),electronic,Lauryn Hill,Interlude 5,r&b/soul,2013.0,False
raw dot product,2,30 Seconds To Mars,Kings and Queens (Innerpartysystem Remix Main),electronic,Ja Rule,One of Us,hip hop,1452.0,False
raw dot product,1,LMFAO,Bounce,electronic,Lauryn Hill,Interlude 5,r&b/soul,5836.0,False
raw dot product,2,LMFAO,Bounce,electronic,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,5283.0,False
raw dot product,1,Crystal Castles,Vanished,electronic,Lauryn Hill,Interlude 5,r&b/soul,3888.0,False
raw dot product,2,Crystal Castles,Vanished,electronic,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3138.0,False
raw dot product,1,Crystal Castles,Xxzxcuzx,electronic,Lauryn Hill,Interlude 5,r&b/soul,1470.0,False
raw dot product,2,Crystal Castles,Xxzxcuzx,electronic,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,850.0,False
raw dot product,1,Madonna,Die Another Day [Live],electronic,Mario Vazquez,Everytime I...,r&b/soul,6749.0,False
raw dot product,2,Madonna,Die Another Day [Live],electronic,Eminem,8 Mile,hip hop,6677.0,False
raw dot product,1,The Smashing Pumpkins,Perfect (Nellee Hooper Instrumental),electronic,Lauryn Hill,Interlude 5,r&b/soul,2808.0,False
raw dot product,2,The Smashing Pumpkins,Perfect (Nellee Hooper Instrumental),electronic,Twista,I'm A Winner (Amended Album Version),hip hop,1708.0,False
raw dot product,1,Kylie Minogue,Love At First Sight (The Scumfrog's Beauty And The Beast Vocal Edit),electronic,Lauryn Hill,Interlude 5,r&b/soul,4574.0,False
raw dot product,2,Kylie Minogue,Love At First Sight (The Scumfrog's Beauty And The Beast Vocal Edit),electronic,Twista,I'm A Winner (Amended Album Version),hip hop,3212.0,False
raw dot product,1,LMFAO,I Am Not A Whore,electronic,Eminem,8 Mile,hip hop,5184.0,False
raw dot product,2,LMFAO,I Am Not A Whore,electronic,Rufio,Over It (Acoustic),punk,4802.0,False
raw dot product,1,Cascada,Fever,electronic,Daft Punk,Touch It / Technologic,electronic,5679.0,True
raw dot product,2,Cascada,Fever,electronic,Twista,I'm A Winner (Amended Album Version),hip hop,5491.0,False
raw dot product,1,Depeche Mode,Freestate,electronic,Marques Houston,Cancel (Album Version),r&b/soul,1426.0,False
raw dot product,2,Depeche Mode,Freestate,electronic,Fatboy Slim,Acid 8000,electronic,1375.0,True
raw dot product,1,Depeche Mode,Personal Jesus,electronic,Lauryn Hill,Interlude 5,r&b/soul,2846.0,False
raw dot product,2,Depeche Mode,Personal Jesus,electronic,Eminem,My Darling,hip hop,2012.0,False
raw dot product,1,Gorillaz,Broken,electronic,Lauryn Hill,Interlude 5,r&b/soul,1744.0,False
raw dot product,2,Gorillaz,Broken,electronic,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1294.0,False
raw dot product,1,Gorillaz,Kids With Guns (Quiet Village Remix),electronic,Daft Punk,Touch It / Technologic,electronic,6595.0,True
raw dot product,2,Gorillaz,Kids With Guns (Quiet Village Remix),electronic,Vanilla Ice,Ice Is Workin' It,hip hop,5509.0,False
raw dot product,1,Gorillaz,Rhinestone Eyes,electronic,Lauryn Hill,Interlude 5,r&b/soul,2670.0,False
raw dot product,2,Gorillaz,Rhinestone Eyes,electronic,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2212.0,False
raw dot product,1,The Prodigy,Invaders Must Die,electronic,Fler,NDW 2005,hip hop,420.0,False
raw dot product,2,The Prodigy,Invaders Must Die,electronic,ARRESTED DEVELOPMENT,Stand,r&b/soul,390.0,False
raw dot product,1,The Prodigy,Wake Up Call (Album Version),electronic,Lauryn Hill,Interlude 5,r&b/soul,777.0,False
raw dot product,2,The Prodigy,Wake Up Call (Album Version),electronic,Twista,I'm A Winner (Amended Album Version),hip hop,641.0,False
raw dot product,1,The Prodigy,We Gonna Rock,electronic,Apollo 440,Stop The Rock,electronic,5616.0,True
raw dot product,2,The Prodigy,We Gonna Rock,electronic,Bowling For Soup,Here We Go,punk,5217.0,False
raw dot product,1,Nine Inch Nails,The Great Collapse,electronic,Lauryn Hill,Interlude 5,r&b/soul,1597.0,False
raw dot product,2,Nine Inch Nails,The Great Collapse,electronic,Vanilla Ice,Ice Is Workin' It,hip hop,1109.0,False
raw dot product,1,Duran Duran,Electric Barbarella (Radio Edit),electronic,Lauryn Hill,Interlude 5,r&b/soul,4025.0,False
raw dot product,2,Duran Duran,Electric Barbarella (Radio Edit),electronic,Twista,I'm A Winner (Amended Album Version),hip hop,3075.0,False
raw dot product,1,Björk,Pluto,electronic,Eminem,8 Mile,hip hop,494.0,False
raw dot product,2,Björk,Pluto,electronic,Lauryn Hill,Interlude 5,r&b/soul,465.0,False
raw dot product,1,Empire Of The Sun,Delta Bay,electronic,The Pharcyde,Otha Fish,hip hop,1518.0,False
raw dot product,2,Empire Of The Sun,Delta Bay,electronic,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1437.0,False
raw dot product,1,Empire Of The Sun,We Are The People (Shazam Remix),electronic,Lauryn Hill,Interlude 5,r&b/soul,8737.0,False
raw dot product,2,Empire Of The Sun,We Are The People (Shazam Remix),electronic,Twista,I'm A Winner (Amended Album Version),hip hop,7195.0,False
raw dot product,1,The Maine,You Left Me,electronic,Lauryn Hill,Interlude 5,r&b/soul,9266.0,False
raw dot product,2,The Maine,You Left Me,electronic,Danity Kane,Hold Me Down (Album Version),r&b/soul,8377.0,False
raw dot product,1,Hot Chip,The Warning,electronic,Twista,I'm A Winner (Amended Album Version),hip hop,3859.0,False
raw dot product,2,Hot Chip,The Warning,electronic,Lauryn Hill,Interlude 5,r&b/soul,3739.0,False
raw dot product,1,Enter Shikari,Keep It On Ice,electronic,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1426.0,False
raw dot product,2,Enter Shikari,Keep It On Ice,electronic,Eminem,My Darling,hip hop,1253.0,False
raw dot product,1,Enter Shikari,The Jester,electronic,Lauryn Hill,Interlude 5,r&b/soul,3529.0,False
raw dot product,2,Enter Shikari,The Jester,electronic,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2594.0,False
raw dot product,1,Enya,Lazy Days,electronic,Lauryn Hill,Interlude 5,r&b/soul,1240.0,False
raw dot product,2,Enya,Lazy Days,electronic,Vanilla Ice,Ice Is Workin' It,hip hop,1176.0,False
raw dot product,1,Enya,Someone Said Goodbye,electronic,Lauryn Hill,Interlude 5,r&b/soul,4463.0,False
raw dot product,2,Enya,Someone Said Goodbye,electronic,Erykah Badu,I Want You,r&b/soul,3086.0,False
raw dot product,1,Enya,The Magic Of The Night,electronic,Lauryn Hill,Interlude 5,r&b/soul,1640.0,False
raw dot product,2,Enya,The Magic Of The Night,electronic,Twista,I'm A Winner (Amended Album Version),hip hop,1374.0,False
raw dot product,1,Bruce Springsteen,Gave It A Name,folk,Lauryn Hill,Interlude 5,r&b/soul,1133.0,False
raw dot product,2,Bruce Springsteen,Gave It A Name,folk,Vanilla Ice,Ice Is Workin' It,hip hop,985.0,False
raw dot product,1,Johnny Cash,The Vanishing Race,folk,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1696.0,False
raw dot product,2,Johnny Cash,The Vanishing Race,folk,Lauryn Hill,Interlude 5,r&b/soul,1648.0,False
raw dot product,1,John Mayer,All We Ever Do Is Say Goodbye,folk,Lauryn Hill,Interlude 5,r&b/soul,4058.0,False
raw dot product,2,John Mayer,All We Ever Do Is Say Goodbye,folk,Erykah Badu,I Want You,r&b/soul,3182.0,False
raw dot product,1,John Mayer,Clarity,folk,R. Kelly,I Mean (I Don't Mean It),r&b/soul,3416.0,False
raw dot product,2,John Mayer,Clarity,folk,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3347.0,False
raw dot product,1,John Mayer,Why Georgia,folk,Eminem,8 Mile,hip hop,3749.0,False
raw dot product,2,John Mayer,Why Georgia,folk,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3657.0,False
raw dot product,1,Jack Johnson,Mudfootball (For Moe Lerner),folk,Lauryn Hill,Interlude 5,r&b/soul,2367.0,False
raw dot product,2,Jack Johnson,Mudfootball (For Moe Lerner),folk,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1514.0,False
raw dot product,1,Sufjan Stevens,Sister Winter,folk,Lauryn Hill,Interlude 5,r&b/soul,3703.0,False
raw dot product,2,Sufjan Stevens,Sister Winter,folk,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3494.0,False
raw dot product,1,Rufus Wainwright,In A Graveyard,folk,Lauryn Hill,Interlude 5,r&b/soul,613.0,False
raw dot product,2,Rufus Wainwright,In A Graveyard,folk,Ja Rule,One of Us,hip hop,541.0,False
raw dot product,1,Rufus Wainwright,Baby,folk,Lauryn Hill,Interlude 5,r&b/soul,5681.0,False
raw dot product,2,Rufus Wainwright,Baby,folk,Twista,I'm A Winner (Amended Album Version),hip hop,5126.0,False
raw dot product,1,Edward Sharpe & The Magnetic Zeros,Janglin,folk,Lauryn Hill,Interlude 5,r&b/soul,1710.0,False
raw dot product,2,Edward Sharpe & The Magnetic Zeros,Janglin,folk,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1085.0,False
raw dot product,1,Bob Dylan,Ballad In Plain D,folk,Lauryn Hill,Interlude 5,r&b/soul,4363.0,False
raw dot product,2,Bob Dylan,Ballad In Plain D,folk,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4319.0,False
raw dot product,1,Bob Dylan,One Of Us Must Know (Sooner Or Later),folk,Lauryn Hill,Interlude 5,r&b/soul,8617.0,False
raw dot product,2,Bob Dylan,One Of Us Must Know (Sooner Or Later),folk,Twista,I'm A Winner (Amended Album Version),hip hop,6823.0,False
raw dot product,1,James Taylor,It's Growing,folk,Lauryn Hill,Interlude 5,r&b/soul,5582.0,False
raw dot product,2,James Taylor,It's Growing,folk,Daft Punk,Touch It / Technologic,electronic,4204.0,False
raw dot product,1,James Taylor,Oh_ Susannah (LP Version),folk,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2513.0,False
raw dot product,2,James Taylor,Oh_ Susannah (LP Version),folk,Lauryn Hill,Interlude 5,r&b/soul,2392.0,False
raw dot product,1,James Taylor,Something In The Way She Moves,folk,Lauryn Hill,Interlude 5,r&b/soul,4724.0,False
raw dot product,2,James Taylor,Something In The Way She Moves,folk,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3817.0,False
raw dot product,1,David Gray,Draw The Line,folk,Lauryn Hill,Interlude 5,r&b/soul,1466.0,False
raw dot product,2,David Gray,Draw The Line,folk,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1176.0,False
raw dot product,1,David Gray,Sail Away,folk,Fatboy Slim,The Rockafeller Skank,electronic,4327.0,False
raw dot product,2,David Gray,Sail Away,folk,Lauryn Hill,Interlude 5,r&b/soul,3842.0,False
raw dot product,1,David Gray,Stella The Artist,folk,Lauryn Hill,Interlude 5,r&b/soul,1637.0,False
raw dot product,2,David Gray,Stella The Artist,folk,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1278.0,False
raw dot product,1,Rise Against,Swing Life Away (Acoustic),folk,Lauryn Hill,Interlude 5,r&b/soul,4554.0,False
raw dot product,2,Rise Against,Swing Life Away (Acoustic),folk,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3753.0,False
raw dot product,1,Bob Dylan,Billy 4,folk,Lauryn Hill,Interlude 5,r&b/soul,3007.0,False
raw dot product,2,Bob Dylan,Billy 4,folk,Twista,I'm A Winner (Amended Album Version),hip hop,2423.0,False
raw dot product,1,Bob Dylan,Stuck Inside Of Mobile With The Memphis Blues Again,folk,Lauryn Hill,Interlude 5,r&b/soul,7190.0,False
raw dot product,2,Bob Dylan,Stuck Inside Of Mobile With The Memphis Blues Again,folk,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,5605.0,False
raw dot product,1,Bob Dylan,Pretty Peggy-O,folk,Lauryn Hill,Interlude 5,r&b/soul,1454.0,False
raw dot product,2,Bob Dylan,Pretty Peggy-O,folk,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1186.0,False
raw dot product,1,Bob Dylan,She Belongs To Me,folk,Twiztid,She Ain't Afraid,hip hop,1718.0,False
raw dot product,2,Bob Dylan,She Belongs To Me,folk,UGK (Underground Kingz),She Luv It,hip hop,1594.0,False
raw dot product,1,Bob Dylan,When The Deal Goes Down,folk,Lauryn Hill,Interlude 5,r&b/soul,4500.0,False
raw dot product,2,Bob Dylan,When The Deal Goes Down,folk,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3401.0,False
raw dot product,1,Bob Dylan,With God On Our Side,folk,Lauryn Hill,Interlude 5,r&b/soul,3985.0,False
raw dot product,2,Bob Dylan,With God On Our Side,folk,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3634.0,False
raw dot product,1,The Smashing Pumpkins,Terrapin,folk,Lauryn Hill,Interlude 5,r&b/soul,2977.0,False
raw dot product,2,The Smashing Pumpkins,Terrapin,folk,Twista,I'm A Winner (Amended Album Version),hip hop,2510.0,False
raw dot product,1,James Taylor,On The 4th of July,folk,Lauryn Hill,Interlude 5,r&b/soul,3136.0,False
raw dot product,2,James Taylor,On The 4th of July,folk,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2180.0,False
raw dot product,1,James Taylor,Company Man,folk,Lauryn Hill,Interlude 5,r&b/soul,4436.0,False
raw dot product,2,James Taylor,Company Man,folk,Twista,I'm A Winner (Amended Album Version),hip hop,3564.0,False
raw dot product,1,Jimmy Buffett,Ace,folk,Lauryn Hill,Interlude 5,r&b/soul,2508.0,False
raw dot product,2,Jimmy Buffett,Ace,folk,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2241.0,False
raw dot product,1,Ryan Adams,How Do You Keep Love Alive,folk,Lauryn Hill,Interlude 5,r&b/soul,3347.0,False
raw dot product,2,Ryan Adams,How Do You Keep Love Alive,folk,Twista,I'm A Winner (Amended Album Version),hip hop,3295.0,False
raw dot product,1,Ryan Adams,When The Stars Go Blue,folk,Twista,I'm A Winner (Amended Album Version),hip hop,2749.0,False
raw dot product,2,Ryan Adams,When The Stars Go Blue,folk,Lauryn Hill,Interlude 5,r&b/soul,2386.0,False
raw dot product,1,Ray LaMontagne,Forever My Friend,folk,Lauryn Hill,Interlude 5,r&b/soul,4171.0,False
raw dot product,2,Ray LaMontagne,Forever My Friend,folk,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3187.0,False
raw dot product,1,Ray LaMontagne,How Come [Acoustic Mix],folk,Lauryn Hill,Interlude 5,r&b/soul,3048.0,False
raw dot product,2,Ray LaMontagne,How Come [Acoustic Mix],folk,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2639.0,False
raw dot product,1,Leonard Cohen,Chelsea Hotel #2,folk,Lauryn Hill,Interlude 5,r&b/soul,6689.0,False
raw dot product,2,Leonard Cohen,Chelsea Hotel #2,folk,Twista,I'm A Winner (Amended Album Version),hip hop,5830.0,False
